food_code,food_name,wweia_cat_num,wweia_cat_name,energy_kcal,carb_g,fiber_g,sugar_g,fat_g,sat_fat_g,protein_g,cholesterol_mg,portion_desc,portion_weight_g,energy_kcal_per_serving,carb_g_per_serving,fiber_g_per_serving,sugar_g_per_serving,fat_g_per_serving,sat_fat_g_per_serving,protein_g_per_serving,high_carb,high_sugar,low_fiber,high_sat_fat,diabetes_flag,ada_risk_level,source
77316600,Eggplant and meat casserole,3002,Meat mixed dishes,96,4.67,1.5,2.89,5.53,1.915,7.11,54,"1 moussaka (8"" square)",915.0,878.4,42.7,13.7,26.4,50.6,17.5,65.1,True,True,False,True,1,high,USDA FNDDS 2021-2023
78101000,"Vegetable and fruit juice, 100% juice, with high vitamin C",7006,Other fruit juice,46,11.15,0.0,10.37,0.01,0.0,0.3,0,1 fl oz (no ice),31.0,14.3,3.5,0.0,3.2,0.0,0.0,0.1,False,False,True,False,0,low,USDA FNDDS 2021-2023
78101100,"Fruit and vegetable smoothie, with dairy",7220,Smoothies and grain drinks,64,12.74,1.0,9.17,0.72,0.301,1.59,2,1 fl oz,27.0,17.3,3.4,0.3,2.5,0.2,0.1,0.4,False,False,True,False,0,low,USDA FNDDS 2021-2023
78101110,"Fruit and vegetable smoothie, added protein",7220,Smoothies and grain drinks,86,12.24,1.1,8.47,0.78,0.338,7.49,3,1 fl oz,27.0,23.2,3.3,0.3,2.3,0.2,0.1,2.0,False,False,True,False,0,low,USDA FNDDS 2021-2023
78101115,"Fruit and vegetable smoothie, non-dairy",7220,Smoothies and grain drinks,60,12.39,1.0,8.62,0.61,0.087,1.16,0,1 fl oz,27.0,16.2,3.3,0.3,2.3,0.2,0.0,0.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
78101118,"Fruit and vegetable smoothie, non-dairy, added protein",7220,Smoothies and grain drinks,83,11.92,1.2,7.95,0.69,0.141,7.09,1,1 fl oz,27.0,22.4,3.2,0.3,2.1,0.2,0.0,1.9,False,False,True,False,0,low,USDA FNDDS 2021-2023
78101120,"Fruit and vegetable smoothie, bottled",7220,Smoothies and grain drinks,53,12.53,0.7,11.15,0.26,0.053,0.6,0,1 fl oz,31.0,16.4,3.9,0.2,3.5,0.1,0.0,0.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
78101125,"Fruit and vegetable smoothie, no dairy",7220,Smoothies and grain drinks,63,13.78,1.0,9.82,0.37,0.059,1.09,0,1 fl oz,27.0,17.0,3.7,0.3,2.7,0.1,0.0,0.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
78101130,Vegetable smoothie,7220,Smoothies and grain drinks,89,5.84,2.8,2.57,6.63,1.391,2.75,4,1 fl oz,27.0,24.0,1.6,0.8,0.7,1.8,0.4,0.7,False,False,True,False,0,low,USDA FNDDS 2021-2023
81100000,"Table fat, NFS",8002,Butter and animal fats,677,0.36,0.0,0.35,75.33,32.505,0.58,141,1 cup,224.0,1516.5,0.8,0.0,0.8,168.7,72.8,1.3,False,False,True,True,0,medium,USDA FNDDS 2021-2023
81100500,"Butter, NFS",8002,Butter and animal fats,743,0.06,0.0,0.58,82.2,45.6,0.85,235,1 cup,224.0,1664.3,0.1,0.0,1.3,184.1,102.1,1.9,False,False,True,True,0,medium,USDA FNDDS 2021-2023
81101000,"Butter, stick",8002,Butter and animal fats,743,0.06,0.0,0.58,82.2,45.6,0.85,235,1 cup,224.0,1664.3,0.1,0.0,1.3,184.1,102.1,1.9,False,False,True,True,0,medium,USDA FNDDS 2021-2023
81101010,"Butter, tub",8002,Butter and animal fats,731,0.0,0.0,0.06,78.3,45.39,0.49,225,1 cup,224.0,1637.4,0.0,0.0,0.1,175.4,101.7,1.1,False,False,True,True,0,medium,USDA FNDDS 2021-2023
81101520,"Butter, light",8002,Butter and animal fats,499,0.0,0.0,0.0,55.1,34.321,3.3,106,1 cup,224.0,1117.8,0.0,0.0,0.0,123.4,76.9,7.4,False,False,True,True,0,medium,USDA FNDDS 2021-2023
81102000,"Margarine, NFS",8004,Margarine,579,0.82,0.0,0.0,65.04,12.862,0.17,1,1 cup,224.0,1297.0,1.8,0.0,0.0,145.7,28.8,0.4,False,False,True,True,0,medium,USDA FNDDS 2021-2023
81102010,"Margarine, stick",8004,Margarine,717,0.7,0.0,0.0,80.71,15.189,0.16,0,1 cup,224.0,1606.1,1.6,0.0,0.0,180.8,34.0,0.4,False,False,True,True,0,medium,USDA FNDDS 2021-2023
81102020,"Margarine, tub",8004,Margarine,533,0.86,0.0,0.0,59.81,12.086,0.17,1,1 cup,224.0,1193.9,1.9,0.0,0.0,134.0,27.1,0.4,False,False,True,True,0,medium,USDA FNDDS 2021-2023
81103090,"Butter replacement, liquid",8004,Margarine,533,0.86,0.0,0.0,59.81,12.086,0.17,1,1 cup,224.0,1193.9,1.9,0.0,0.0,134.0,27.1,0.4,False,False,True,True,0,medium,USDA FNDDS 2021-2023
81104010,"Margarine, light",8004,Margarine,346,1.22,0.0,0.0,37.91,8.649,0.33,0,1 cup,224.0,775.0,2.7,0.0,0.0,84.9,19.4,0.7,False,False,True,True,0,medium,USDA FNDDS 2021-2023
81106010,"Butter replacement, powder",8004,Margarine,373,89.0,0.0,5.3,1.0,0.589,2.0,2,1 cup,100.0,373.0,89.0,0.0,5.3,1.0,0.6,2.0,True,False,True,False,1,medium,USDA FNDDS 2021-2023
81200100,"Oil or table fat, NFS",8004,Margarine,789,0.18,0.0,0.17,87.67,22.936,0.29,71,1 cup,224.0,1767.4,0.4,0.0,0.4,196.4,51.4,0.6,False,False,True,True,0,medium,USDA FNDDS 2021-2023
81201000,Animal fat or drippings,8002,Butter and animal fats,841,0.0,0.0,0.0,92.18,35.58,2.23,93,1 cup,192.0,1614.7,0.0,0.0,0.0,177.0,68.3,4.3,False,False,True,True,0,medium,USDA FNDDS 2021-2023
81202000,Lard,8002,Butter and animal fats,902,0.0,0.0,0.0,100.0,39.2,0.0,95,1 cup,192.0,1731.8,0.0,0.0,0.0,192.0,75.3,0.0,False,False,True,True,0,medium,USDA FNDDS 2021-2023
81203000,"Shortening, NS as to vegetable or animal",8004,Margarine,884,0.0,0.0,0.0,99.97,24.98,0.0,0,1 cup,192.0,1697.3,0.0,0.0,0.0,191.9,48.0,0.0,False,False,True,True,0,medium,USDA FNDDS 2021-2023
81204000,"Ghee, clarified butter",8002,Butter and animal fats,876,0.0,0.0,0.0,99.48,61.924,0.28,256,1 cup,224.0,1962.2,0.0,0.0,0.0,222.8,138.7,0.6,False,False,True,True,0,medium,USDA FNDDS 2021-2023
81301000,Garlic sauce,8412,"Dips, gravies, other sauces",683,2.87,0.3,0.62,74.02,41.049,1.43,212,1 tablespoon,16.0,109.3,0.5,0.0,0.1,11.8,6.6,0.2,False,False,True,True,0,medium,USDA FNDDS 2021-2023
81301020,Lemon-butter sauce,8412,"Dips, gravies, other sauces",671,0.74,0.0,0.77,74.0,41.044,0.8,212,1 tablespoon,16.0,107.4,0.1,0.0,0.1,11.8,6.6,0.1,False,False,True,True,0,medium,USDA FNDDS 2021-2023
81302010,Hollandaise sauce,8412,"Dips, gravies, other sauces",546,1.03,0.0,0.77,57.98,30.229,5.4,466,1 tablespoon,16.0,87.4,0.2,0.0,0.1,9.3,4.8,0.9,False,False,True,False,0,low,USDA FNDDS 2021-2023
81302040,Sandwich spread,8010,Mayonnaise,389,22.4,0.4,15.18,34.0,5.1,0.9,76,1 cup,245.0,953.0,54.9,1.0,37.2,83.3,12.5,2.2,True,True,True,True,1,high,USDA FNDDS 2021-2023
81302050,Tartar sauce,8010,Mayonnaise,211,13.3,0.5,4.25,16.7,3.333,1.0,7,1 tablespoon,14.0,29.5,1.9,0.1,0.6,2.3,0.5,0.1,False,False,True,False,0,low,USDA FNDDS 2021-2023
81302060,Horseradish sauce,8406,Mustard and other condiments,503,10.05,1.0,8.98,50.89,8.233,1.09,50,1 tablespoon,16.0,80.5,1.6,0.2,1.4,8.1,1.3,0.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
81302070,Pesto sauce,8412,"Dips, gravies, other sauces",580,5.67,1.0,0.7,59.17,10.306,8.61,16,1 tablespoon,16.0,92.8,0.9,0.2,0.1,9.5,1.6,1.4,False,False,True,False,0,low,USDA FNDDS 2021-2023
81308100,Fry sauce,8406,Mustard and other condiments,535,7.28,0.1,5.74,56.16,8.781,0.98,32,1 tablespoon,15.0,80.2,1.1,0.0,0.9,8.4,1.3,0.1,False,False,True,False,0,low,USDA FNDDS 2021-2023
81308200,"Sauce, NFS",8412,"Dips, gravies, other sauces",109,12.72,0.2,4.56,5.67,2.612,1.59,13,1 tablespoon,15.0,16.4,1.9,0.0,0.7,0.9,0.4,0.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
81312100,Curry sauce,8412,"Dips, gravies, other sauces",95,5.03,1.4,3.37,8.22,2.477,1.39,1,1 tablespoon,16.0,15.2,0.8,0.2,0.5,1.3,0.4,0.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
81322000,Honey butter,8002,Butter and animal fats,485,48.5,0.1,48.54,33.85,18.776,0.53,97,1 cup,224.0,1086.4,108.6,0.2,108.7,75.8,42.1,1.2,True,True,True,True,1,high,USDA FNDDS 2021-2023
82101000,"Vegetable oil, NFS",8012,Salad dressings and vegetable oils,900,0.0,0.0,0.0,100.0,13.366,0.0,0,1 cup,224.0,2016.0,0.0,0.0,0.0,224.0,29.9,0.0,False,False,True,True,0,medium,USDA FNDDS 2021-2023
82101300,Almond oil,8012,Salad dressings and vegetable oils,884,0.0,0.0,0.0,100.0,8.2,0.0,0,1 cup,224.0,1980.2,0.0,0.0,0.0,224.0,18.4,0.0,False,False,True,True,0,medium,USDA FNDDS 2021-2023
82101500,Coconut oil,8012,Salad dressings and vegetable oils,895,0.84,0.0,0.0,99.1,82.5,0.0,0,1 cup,224.0,2004.8,1.9,0.0,0.0,222.0,184.8,0.0,False,False,True,True,0,medium,USDA FNDDS 2021-2023
82102000,Corn oil,8012,Salad dressings and vegetable oils,900,0.0,0.0,0.0,100.0,13.4,0.0,0,1 cup,224.0,2016.0,0.0,0.0,0.0,224.0,30.0,0.0,False,False,True,True,0,medium,USDA FNDDS 2021-2023
82103000,Cottonseed oil,8012,Salad dressings and vegetable oils,884,0.0,0.0,0.0,100.0,25.9,0.0,0,1 cup,224.0,1980.2,0.0,0.0,0.0,224.0,58.0,0.0,False,False,True,True,0,medium,USDA FNDDS 2021-2023
82103500,Flaxseed oil,8012,Salad dressings and vegetable oils,884,0.0,0.0,0.0,99.98,8.976,0.11,0,1 cup,224.0,1980.2,0.0,0.0,0.0,224.0,20.1,0.2,False,False,True,True,0,medium,USDA FNDDS 2021-2023
82104000,Olive oil,8012,Salad dressings and vegetable oils,900,0.0,0.0,0.0,100.0,15.52,0.0,0,1 cup,224.0,2016.0,0.0,0.0,0.0,224.0,34.8,0.0,False,False,True,True,0,medium,USDA FNDDS 2021-2023
82105000,Peanut oil,8012,Salad dressings and vegetable oils,900,0.0,0.0,0.0,100.0,16.2,0.0,0,1 cup,224.0,2016.0,0.0,0.0,0.0,224.0,36.3,0.0,False,False,True,True,0,medium,USDA FNDDS 2021-2023
82105500,Canola oil,8012,Salad dressings and vegetable oils,900,0.0,0.0,0.0,100.0,6.61,0.0,0,1 cup,224.0,2016.0,0.0,0.0,0.0,224.0,14.8,0.0,False,False,True,True,0,medium,USDA FNDDS 2021-2023
82106000,Safflower oil,8012,Salad dressings and vegetable oils,900,0.0,0.0,0.0,100.0,7.65,0.0,0,1 cup,224.0,2016.0,0.0,0.0,0.0,224.0,17.1,0.0,False,False,True,True,0,medium,USDA FNDDS 2021-2023
82107000,Sesame oil,8012,Salad dressings and vegetable oils,884,0.0,0.0,0.0,100.0,14.2,0.0,0,1 cup,224.0,1980.2,0.0,0.0,0.0,224.0,31.8,0.0,False,False,True,True,0,medium,USDA FNDDS 2021-2023
82108000,Soybean oil,8012,Salad dressings and vegetable oils,900,0.0,0.0,0.0,100.0,14.9,0.0,0,1 cup,224.0,2016.0,0.0,0.0,0.0,224.0,33.4,0.0,False,False,True,True,0,medium,USDA FNDDS 2021-2023
82108500,Sunflower oil,8012,Salad dressings and vegetable oils,900,0.0,0.0,0.0,100.0,8.99,0.0,0,1 cup,224.0,2016.0,0.0,0.0,0.0,224.0,20.1,0.0,False,False,True,True,0,medium,USDA FNDDS 2021-2023
82108700,Walnut oil,8012,Salad dressings and vegetable oils,884,0.0,0.0,0.0,100.0,9.1,0.0,0,1 cup,224.0,1980.2,0.0,0.0,0.0,224.0,20.4,0.0,False,False,True,True,0,medium,USDA FNDDS 2021-2023
82109000,Wheat germ oil,8012,Salad dressings and vegetable oils,884,0.0,0.0,0.0,100.0,18.8,0.0,0,1 cup,224.0,1980.2,0.0,0.0,0.0,224.0,42.1,0.0,False,False,True,True,0,medium,USDA FNDDS 2021-2023
83100100,"Salad dressing, NFS, for salads",8012,Salad dressings and vegetable oils,430,5.9,0.0,4.69,44.54,6.964,1.32,26,1 cup,250.0,1075.0,14.8,0.0,11.7,111.4,17.4,3.3,False,True,True,True,1,high,USDA FNDDS 2021-2023
83100200,"Salad dressing, NFS, for sandwiches",8010,Mayonnaise,594,3.41,0.0,2.46,64.2,10.042,0.9,37,1 cup,237.0,1407.8,8.1,0.0,5.8,152.2,23.8,2.1,False,False,True,True,0,medium,USDA FNDDS 2021-2023
83101000,Blue or roquefort cheese dressing,8012,Salad dressings and vegetable oils,484,4.77,0.4,3.48,51.1,8.275,1.37,31,1 cup,245.0,1185.8,11.7,1.0,8.5,125.2,20.3,3.4,False,False,True,True,0,medium,USDA FNDDS 2021-2023
83101600,Bacon and tomato dressing,8012,Salad dressings and vegetable oils,326,2.0,0.2,2.0,35.0,5.435,1.8,4,1 cup,240.0,782.4,4.8,0.5,4.8,84.0,13.0,4.3,False,False,True,True,0,medium,USDA FNDDS 2021-2023
83102000,Caesar dressing,8012,Salad dressings and vegetable oils,542,3.3,0.5,2.81,57.85,8.789,2.17,39,1 cup,235.0,1273.7,7.8,1.2,6.6,135.9,20.7,5.1,False,False,True,True,0,medium,USDA FNDDS 2021-2023
83103000,Coleslaw dressing,8012,Salad dressings and vegetable oils,404,22.4,0.0,21.23,34.53,5.343,0.85,41,1 cup,250.0,1010.0,56.0,0.0,53.1,86.3,13.4,2.1,True,True,True,True,1,high,USDA FNDDS 2021-2023
83104000,French or Catalina dressing,8012,Salad dressings and vegetable oils,419,18.79,2.4,17.43,39.07,6.093,0.87,0,1 cup,250.0,1047.5,47.0,6.0,43.6,97.7,15.2,2.2,True,True,False,True,1,high,USDA FNDDS 2021-2023
83105500,Honey mustard dressing,8012,Salad dressings and vegetable oils,464,23.33,0.4,15.84,40.83,5.0,0.87,29,1 cup,250.0,1160.0,58.3,1.0,39.6,102.1,12.5,2.2,True,True,True,True,1,high,USDA FNDDS 2021-2023
83106000,"Italian dressing, made with vinegar and oil",8012,Salad dressings and vegetable oils,240,12.12,0.0,10.77,21.12,2.948,0.41,0,1 cup,235.0,564.0,28.5,0.0,25.3,49.6,6.9,1.0,False,True,True,True,1,high,USDA FNDDS 2021-2023
83107000,"Mayonnaise, regular",8010,Mayonnaise,680,0.57,0.0,0.57,74.85,11.703,0.96,42,1 cup,220.0,1496.0,1.3,0.0,1.3,164.7,25.7,2.1,False,False,True,True,0,medium,USDA FNDDS 2021-2023
83108000,Vegan mayonnaise,8010,Mayonnaise,232,16.0,0.0,6.0,19.2,3.3,0.3,24,1 cup,225.0,522.0,36.0,0.0,13.5,43.2,7.4,0.7,True,True,True,True,1,high,USDA FNDDS 2021-2023
83109000,Russian dressing,8012,Salad dressings and vegetable oils,355,31.9,0.7,17.68,26.18,2.39,0.69,0,1 cup,245.0,869.8,78.2,1.7,43.3,64.1,5.9,1.7,True,True,True,True,1,high,USDA FNDDS 2021-2023
83110000,Mayonnaise-type salad dressing,8010,Mayonnaise,250,14.78,0.0,10.02,21.6,3.396,0.65,19,1 cup,235.0,587.5,34.7,0.0,23.5,50.8,8.0,1.5,True,True,True,True,1,high,USDA FNDDS 2021-2023
83112000,Avocado dressing,8012,Salad dressings and vegetable oils,427,7.36,0.1,6.67,43.33,5.978,1.9,40,1 cup,245.0,1046.2,18.0,0.2,16.3,106.2,14.6,4.7,False,True,True,True,1,high,USDA FNDDS 2021-2023
83112400,Creamy Italian dressing,8012,Salad dressings and vegetable oils,268,11.19,0.0,9.86,24.63,3.55,0.55,4,1 tablespoon,15.0,40.2,1.7,0.0,1.5,3.7,0.5,0.1,False,False,True,False,0,low,USDA FNDDS 2021-2023
83112950,Poppy seed dressing,8012,Salad dressings and vegetable oils,399,23.73,0.3,23.39,33.33,6.061,0.92,15,1 cup,235.0,937.6,55.8,0.7,55.0,78.3,14.2,2.2,True,True,True,True,1,high,USDA FNDDS 2021-2023
83112990,Sesame dressing,8012,Salad dressings and vegetable oils,443,8.6,1.0,8.32,45.2,6.2,3.1,0,1 cup,235.0,1041.0,20.2,2.4,19.6,106.2,14.6,7.3,False,True,False,True,1,medium,USDA FNDDS 2021-2023
83113500,Ranch dressing,8012,Salad dressings and vegetable oils,430,5.9,0.0,4.69,44.54,6.964,1.32,26,1 tablespoon,15.0,64.5,0.9,0.0,0.7,6.7,1.0,0.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
83114000,Thousand Island dressing,8012,Salad dressings and vegetable oils,379,14.64,0.8,15.18,35.06,5.092,1.09,26,1 cup,250.0,947.5,36.6,2.0,38.0,87.6,12.7,2.7,True,True,False,True,1,high,USDA FNDDS 2021-2023
83115000,Fruit dressing,8012,Salad dressings and vegetable oils,219,12.42,0.1,9.67,17.97,10.329,2.51,53,1 cup,246.0,538.7,30.6,0.2,23.8,44.2,25.4,6.2,True,True,True,True,1,high,USDA FNDDS 2021-2023
83200100,"Salad dressing, light, NFS",8012,Salad dressings and vegetable oils,160,7.0,0.0,5.65,14.0,2.115,1.5,0,1 cup,260.0,416.0,18.2,0.0,14.7,36.4,5.5,3.9,False,True,True,True,1,high,USDA FNDDS 2021-2023
83201000,"Blue or roquefort cheese dressing, light",8012,Salad dressings and vegetable oils,300,15.18,1.1,5.46,26.06,4.362,1.44,16,1 cup,245.0,735.0,37.2,2.7,13.4,63.8,10.7,3.5,True,True,False,True,1,high,USDA FNDDS 2021-2023
83201500,"Creamy Italian dressing, light",8012,Salad dressings and vegetable oils,111,9.54,0.0,8.63,7.78,1.025,0.56,0,1 tablespoon,15.0,16.6,1.4,0.0,1.3,1.2,0.2,0.1,False,False,True,False,0,low,USDA FNDDS 2021-2023
83202020,"French or Catalina dressing, light",8012,Salad dressings and vegetable oils,222,31.22,1.5,16.86,11.52,0.842,0.58,0,1 cup,260.0,577.2,81.2,3.9,43.8,30.0,2.2,1.5,True,True,False,False,1,high,USDA FNDDS 2021-2023
83203000,"Caesar dressing, light",8012,Salad dressings and vegetable oils,110,18.6,0.1,16.32,4.4,0.703,0.3,2,1 cup,240.0,264.0,44.6,0.2,39.2,10.6,1.7,0.7,True,True,True,False,1,high,USDA FNDDS 2021-2023
83204000,"Mayonnaise, light",8010,Mayonnaise,238,9.23,0.0,3.56,22.22,3.446,0.37,16,1 cup,250.0,595.0,23.1,0.0,8.9,55.6,8.6,0.9,False,False,True,True,0,medium,USDA FNDDS 2021-2023
83204030,"Mayonnaise, reduced fat,  with olive oil",8010,Mayonnaise,361,0.0,0.0,0.0,40.0,5.37,0.37,33,1 cup,220.0,794.2,0.0,0.0,0.0,88.0,11.8,0.8,False,False,True,True,0,medium,USDA FNDDS 2021-2023
83204050,"Mayonnaise-type salad dressing, light",8010,Mayonnaise,158,16.4,0.0,6.67,10.0,1.484,0.65,0,1 cup,232.0,366.6,38.0,0.0,15.5,23.2,3.4,1.5,True,True,True,False,1,high,USDA FNDDS 2021-2023
83204500,"Honey mustard dressing, light",8012,Salad dressings and vegetable oils,207,28.26,0.8,18.33,10.0,0.833,0.98,0,1 cup,240.0,496.8,67.8,1.9,44.0,24.0,2.0,2.4,True,True,True,False,1,high,USDA FNDDS 2021-2023
83205450,"Italian dressing, light",8012,Salad dressings and vegetable oils,102,9.99,0.0,9.16,6.68,0.833,0.39,0,1 cup,216.0,220.3,21.6,0.0,19.8,14.4,1.8,0.8,False,True,True,False,1,medium,USDA FNDDS 2021-2023
83205560,"Ranch dressing, light",8012,Salad dressings and vegetable oils,160,7.0,0.0,5.65,14.0,2.115,1.5,0,1 tablespoon,15.0,24.0,1.0,0.0,0.8,2.1,0.3,0.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
83206500,"Sesame dressing, light",8012,Salad dressings and vegetable oils,102,9.99,0.0,9.16,6.68,0.833,0.39,0,1 cup,235.0,239.7,23.5,0.0,21.5,15.7,2.0,0.9,False,True,True,False,1,medium,USDA FNDDS 2021-2023
83207000,"Thousand Island dressing, light",8012,Salad dressings and vegetable oils,195,24.06,1.2,17.31,11.32,0.746,0.83,11,1 cup,245.0,477.8,58.9,2.9,42.4,27.7,1.8,2.0,True,True,False,False,1,high,USDA FNDDS 2021-2023
83208500,Korean dressing or marinade,8012,Salad dressings and vegetable oils,348,12.66,0.5,10.2,31.41,4.172,3.17,0,1 cup,246.0,856.1,31.1,1.2,25.1,77.3,10.3,7.8,True,True,True,True,1,high,USDA FNDDS 2021-2023
83300100,"Blue or roquefort cheese dressing, fat free",8012,Salad dressings and vegetable oils,115,25.6,1.8,7.44,1.01,0.45,1.52,2,1 cup,265.0,304.8,67.8,4.8,19.7,2.7,1.2,4.0,True,True,False,False,1,high,USDA FNDDS 2021-2023
83300200,"Caesar dressing, fat free",8012,Salad dressings and vegetable oils,131,30.73,0.2,8.82,0.23,0.096,1.47,1,1 tablespoon,14.0,18.3,4.3,0.0,1.2,0.0,0.0,0.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
83300250,"Creamy Italian dressing, fat free",8012,Salad dressings and vegetable oils,56,10.44,0.5,8.32,1.14,0.325,1.03,2,1 tablespoon,15.0,8.4,1.6,0.1,1.2,0.2,0.0,0.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
83300400,"French or Catalina dressing, fat free",8012,Salad dressings and vegetable oils,132,32.14,2.2,16.45,0.27,0.037,0.2,0,1 cup,256.0,337.9,82.3,5.6,42.1,0.7,0.1,0.5,True,True,False,False,1,high,USDA FNDDS 2021-2023
83300500,"Honey mustard dressing, fat free",8012,Salad dressings and vegetable oils,169,38.43,1.2,17.75,1.47,0.349,1.07,1,1 tablespoon,16.0,27.0,6.1,0.2,2.8,0.2,0.1,0.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
83300600,"Italian dressing, fat free",8012,Salad dressings and vegetable oils,47,8.75,0.6,8.85,0.87,0.295,0.97,2,1 cup,231.0,108.6,20.2,1.4,20.4,2.0,0.7,2.2,False,True,True,False,1,medium,USDA FNDDS 2021-2023
83300700,"Mayonnaise, fat free",8010,Mayonnaise,64,15.8,2.0,6.8,0.0,0.0,0.2,0,1 cup,256.0,163.8,40.4,5.1,17.4,0.0,0.0,0.5,True,True,False,False,1,high,USDA FNDDS 2021-2023
83300750,"Ranch dressing, fat free",8012,Salad dressings and vegetable oils,107,20.0,0.0,5.35,2.7,0.494,1.4,0,1 tablespoon,15.0,16.0,3.0,0.0,0.8,0.4,0.1,0.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
83300900,"Salad dressing, fat free, NFS",8012,Salad dressings and vegetable oils,107,20.0,0.0,5.35,2.7,0.494,1.4,0,1 cup,240.0,256.8,48.0,0.0,12.8,6.5,1.2,3.4,True,True,True,False,1,high,USDA FNDDS 2021-2023
83301000,"Thousand Island dressing, fat free",8012,Salad dressings and vegetable oils,132,29.27,3.3,16.83,1.45,0.198,0.55,5,1 cup,256.0,337.9,74.9,8.4,43.1,3.7,0.5,1.4,True,True,False,False,1,high,USDA FNDDS 2021-2023
89901000,"Bacon, for use with vegetables",9999,Not included in a food category,468,1.7,0.0,0.0,35.09,11.964,33.92,99,Guideline amount per cup of vegetable,8.0,37.4,0.1,0.0,0.0,2.8,1.0,2.7,False,False,True,False,0,low,USDA FNDDS 2021-2023
89901002,"Ham, for use with vegetables",9999,Not included in a food category,117,1.57,0.0,1.57,4.39,1.424,17.99,53,Guideline amount per cup of vegetable,14.0,16.4,0.2,0.0,0.2,0.6,0.2,2.5,False,False,True,False,0,low,USDA FNDDS 2021-2023
89901004,"Beef, for use with vegetables",9999,Not included in a food category,191,0.0,0.0,0.0,6.82,2.8,32.41,99,Guideline amount per cup of vegetable,14.0,26.7,0.0,0.0,0.0,1.0,0.4,4.5,False,False,True,False,0,low,USDA FNDDS 2021-2023
89901006,"Chicken, for use with vegetables",9999,Not included in a food category,164,0.0,0.0,0.0,6.36,1.579,26.79,112,Guideline amount per cup of vegetable,14.0,23.0,0.0,0.0,0.0,0.9,0.2,3.8,False,False,True,False,0,low,USDA FNDDS 2021-2023
89901010,"Cream sauce, for use with vegetables",9999,Not included in a food category,175,10.6,0.1,1.16,14.17,8.128,0.83,41,Guideline amount per cup of vegetable,60.0,105.0,6.4,0.1,0.7,8.5,4.9,0.5,False,False,True,False,0,low,USDA FNDDS 2021-2023
89901020,"Cheese sauce, for use with vegetables",9999,Not included in a food category,120,9.62,0.1,0.07,6.8,3.841,4.69,20,Guideline amount per cup of vegetable,60.0,72.0,5.8,0.1,0.0,4.1,2.3,2.8,False,False,True,False,0,low,USDA FNDDS 2021-2023
89901030,"Gravy, for use with vegetables",9999,Not included in a food category,57,11.24,0.1,0.12,1.05,0.256,0.31,2,Guideline amount per cup of vegetable,60.0,34.2,6.7,0.1,0.1,0.6,0.2,0.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
89901040,"Soy based sauce, for use with vegetables",9999,Not included in a food category,89,20.07,0.2,10.06,0.15,0.016,1.65,0,Guideline amount per cup of vegetable,60.0,53.4,12.0,0.1,6.0,0.1,0.0,1.0,False,False,True,False,0,low,USDA FNDDS 2021-2023
89901050,"Tomato sauce, for use with vegetables",9999,Not included in a food category,104,12.08,0.6,11.4,6.15,0.818,0.48,0,Guideline amount per cup of vegetable,60.0,62.4,7.2,0.4,6.8,3.7,0.5,0.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
89902000,"Avocado, for use on a sandwich",6489,Vegetables on a sandwich,160,8.53,6.7,0.66,14.66,2.126,2.0,0,Guideline amount on regular sandwich,30.0,48.0,2.6,2.0,0.2,4.4,0.6,0.6,False,False,False,False,0,low,USDA FNDDS 2021-2023
89902010,"Cucumber, for use on a sandwich",6489,Vegetables on a sandwich,16,2.95,0.5,1.67,0.18,0.037,0.62,0,Guideline amount on regular sandwich,10.0,1.6,0.3,0.0,0.2,0.0,0.0,0.1,False,False,True,False,0,low,USDA FNDDS 2021-2023
89902020,"Lettuce, for use on a sandwich",6489,Vegetables on a sandwich,20,3.69,1.3,1.1,0.1,0.026,0.92,0,Guideline amount on regular sandwich,8.0,1.6,0.3,0.1,0.1,0.0,0.0,0.1,False,False,True,False,0,low,USDA FNDDS 2021-2023
89902030,"Mushrooms, for use on a sandwich",6489,Vegetables on a sandwich,31,4.13,1.7,1.98,0.35,0.05,2.9,0,Guideline amount on regular sandwich,12.0,3.7,0.5,0.2,0.2,0.0,0.0,0.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
89902040,"Onions, for use on a sandwich",6489,Vegetables on a sandwich,38,8.46,1.7,5.8,0.08,0.042,0.86,0,Guideline amount on regular sandwich,15.0,5.7,1.3,0.3,0.9,0.0,0.0,0.1,False,False,True,False,0,low,USDA FNDDS 2021-2023
